sales_amount,units_sold,discount_pct,store_type,region
20852.654466030777,2.0,13.460574177895756,Mall,North
39071.35478258612,5.0,32.93347919377767,Street,Center
33756.64307147063,5.0,8.93823541717042,Street,South
36617.167043601665,7.0,38.44772130214239,Outlet,North
81312.30991322322,5.0,23.54962045703638,Mall,South
39727.794063094036,4.0,9.804178417219864,Street,South
37157.8327770981,8.0,25.088081353391516,Outlet,North
961.3935963067343,1.0,22.319758906832654,Outlet,Center
64288.4243272023,10.0,9.041785925561914,Mall,Center
76576.7689098594,2.0,38.51652494955084,Outlet,Center
72756.94917584726,6.0,10.063063363603082,Street,South
49124.419995973614,5.0,23.987962168679676,Street,Center
69159.15031174492,6.0,19.891289267868174,Mall,North
43725.05522137384,5.0,45.54473416563567,Street,South
36657.306733485995,1.0,35.02878604622096,Outlet,South
42806.987017047584,2.0,26.264621739903244,Outlet,North
60383.90123788665,6.0,7.908609883334249,Outlet,South
45337.36247035551,8.0,21.256945561845537,Mall,South
53951.051145504134,,30.21743804988697,Street,North
44654.52191375226,8.0,47.57347536305059,Mall,South
57066.383090391566,8.0,33.67917316083589,Street,North
46961.07850539992,10.0,41.42634172988176,Street,South
60366.42820659134,8.0,29.72186915885314,Mall,North
34287.45095740409,3.0,4.486885235417741,Mall,South
52702.636702474265,8.0,11.995918181153261,Mall,South
78410.56227108743,3.0,7.319469544540437,Outlet,North
46178.214870909076,6.0,23.887408912192274,Street,Center
59186.24307208168,6.0,5.328637866004047,Mall,South
49641.54440500015,9.0,14.684376088994519,Street,Center
55820.38962805171,5.0,6.612832485209068,Mall,North
46576.70093835332,3.0,21.391748430870365,Mall,North
58512.98626839307,3.0,33.55799985431007,Street,North
36827.59147188778,6.0,21.562450613453223,Street,South
47549.18678764311,5.0,3.0951546942227917,Street,Center
44290.9484348159,7.0,29.651680138524366,Street,Center
89531.86615890756,6.0,12.260143352715932,Mall,Center
38865.028094530324,3.0,12.916627361322414,Street,South
78327.81724620995,5.0,18.190665573936656,Outlet,South
39884.4543120434,5.0,23.787282488338224,Mall,North
37063.76439701261,3.0,34.87277337722484,Street,South
57822.52721253556,7.0,26.195109200088417,Mall,Center
43164.046108995266,8.0,24.00305523782508,Street,North
45291.80701599004,4.0,29.43107771888162,Mall,Center
74871.71281011018,1.0,14.838394954452372,Street,Center
62766.7127438507,5.0,16.36641989033892,Mall,Center
35516.66507728625,3.0,7.8261736740077925,Street,North
60491.760615301544,6.0,17.252903604623267,Street,North
53474.61492745407,6.0,23.066462052807406,Outlet,North
33236.73130303106,4.0,7.033259250262333,Outlet,Center
60856.07228245426,5.0,6.455252424823324,Outlet,North
46803.23186845651,7.0,40.08569272121639,Outlet,South
35085.26164182858,6.0,8.199467104852708,Mall,North
68618.95460366242,2.0,6.766733261708464,Outlet,North
13407.10696847007,,41.302829873114064,Street,South
48926.159618702026,6.0,26.495267959345746,Mall,North
46437.35521019133,5.0,31.188590773449903,Street,South
18559.695666024923,3.0,10.640438187406943,Outlet,Center
46846.88029920931,7.0,19.645635513640347,Street,Center
72045.14009764319,8.0,11.694275745130305,Street,Center
57678.5371788687,6.0,7.442475565753587,Mall,South
43107.6708697014,7.0,,Mall,Center
53621.69779521046,3.0,29.109476892857,Street,Center
66281.74240257873,5.0,24.052228732982076,Outlet,North
68504.88770784411,6.0,33.3529605860378,Mall,Center
61203.30202582296,7.0,21.20567938699719,Street,South
41805.023813076434,3.0,26.78043726537099,Mall,Center
42898.91920553562,3.0,13.306529203500117,Outlet,Center
66333.560081954,4.0,25.53190908975352,Mall,Center
24164.002675403877,4.0,31.795297741382416,Mall,North
84621.99049574719,3.0,10.057029390387259,Street,North
56493.52450491767,4.0,10.260380926700986,Outlet,Center
43139.7546378932,5.0,21.182026179705073,Street,Center
45065.37553012792,3.0,39.78270025720705,Mall,North
42018.84215814426,3.0,44.17606731495562,Street,South
62392.32997021962,7.0,4.467034404906882,Mall,North
41226.82322211108,4.0,6.564332522153479,Mall,Center
49058.305988406944,6.0,29.797012964357496,Mall,Center
34606.79412715809,,19.19887820118949,Street,Center
62720.59748156958,5.0,12.201803913933116,Outlet,South
30180.82131874286,1.0,26.202643374320573,Outlet,North
58248.51240908344,3.0,23.309030579553134,Mall,North
43734.097126073546,6.0,15.07436838246385,Street,North
30642.41875942041,5.0,17.71352302000912,Street,Center
51819.473476575025,4.0,5.820114080872472,Mall,South
41122.370268566185,3.0,16.92372056727951,Outlet,Center
44888.23846152071,2.0,33.28114365450313,Outlet,Center
57006.9982848143,4.0,23.756333200475304,Mall,South
46413.27766606701,4.0,2.952790106890484,Mall,North
35847.44318202008,2.0,21.542300984919677,Outlet,Center
60063.254524733034,5.0,23.626005970720986,Mall,Center
74475.5732958215,7.0,15.287178280690808,Street,South
46279.60662419634,4.0,8.730789600216667,Outlet,North
382387.78122769773,6.0,11.91938026944284,Outlet,North
46920.56661908244,5.0,36.666495611234225,Mall,Center
52994.063098328494,2.0,32.37356500806993,Mall,Center
44274.014151162315,4.0,5.111111108268171,Outlet,North
66313.75907706874,7.0,22.492019973723703,Mall,North
52382.94866115836,1.0,20.64821948380256,Street,South
79267.67096464743,7.0,2.57695218804644,Mall,North
26432.646462365166,3.0,2.7690272432420193,Mall,South
56583.04397179098,3.0,20.289443983551205,Mall,Center
43576.87842036066,6.0,10.277363438779656,Outlet,Center
68961.18940994595,2.0,15.930516612586846,Street,South
54591.74367708552,2.0,12.280843493226689,Mall,South
24335.30917442127,,7.087164315246961,Mall,South
47069.61685913136,6.0,22.289700836531843,Mall,North
82343.39651572527,2.0,39.23726960143459,Outlet,South
45641.835542559675,9.0,35.66763001920506,Outlet,South
65845.32431601403,8.0,9.702855693116877,Street,South
50877.94575842285,,12.931188174666433,Outlet,North
46018.25070071327,7.0,21.724572812080446,Outlet,Center
50585.68403155587,7.0,,Street,North
24366.816813933965,,23.18820879226071,Outlet,South
24302.044851894032,1.0,,Street,North
67326.26921411417,5.0,6.851806277270893,Outlet,Center
52677.89249153038,4.0,40.15572587945078,Outlet,Center
48079.65097200283,6.0,5.129222172350707,Street,Center
78977.2911503606,6.0,13.11778390038438,Outlet,South
47323.37857911076,5.0,15.656697291473204,Outlet,South
75730.22249898099,7.0,26.305842179978704,Mall,North
41286.85396340194,3.0,23.55272511528933,Mall,Center
43431.093662445535,4.0,34.309263609780274,Street,South
38608.718667762376,6.0,4.543787388564365,Street,South
53765.196089421566,4.0,40.11530833332975,Outlet,South
42336.403055119976,3.0,10.390955523142413,Mall,Center
64127.32797773561,9.0,32.500507885134006,Street,Center
67709.48564498659,4.0,4.198880983808144,Street,Center
54536.300667159616,3.0,15.33962094425953,Mall,North
40594.30216077972,4.0,9.695829540953003,Street,North
66792.62945733318,5.0,2.442375101290275,Street,South
54066.53699496767,5.0,34.534101543351845,Street,South
56295.73000966086,2.0,19.06504190326711,Outlet,Center
45131.98210670647,7.0,19.442271143081594,Mall,North
31109.81655685682,2.0,22.317180241224328,Outlet,North
70896.15279352073,4.0,19.809243028889405,Mall,Center
43222.32194259502,,6.180168399941362,Street,North
35109.60614166963,10.0,13.689213339677952,Street,South
68718.70202244389,7.0,24.248158440923653,Street,South
52403.540777381335,4.0,12.867618321366994,Street,South
35397.403225846894,4.0,18.827880637993466,Outlet,South
68378.91770440273,4.0,25.9307305085213,Outlet,North
43067.10688681372,4.0,21.99507708158397,Mall,South
35569.492227542156,3.0,32.22406063490569,Outlet,South
23417.196595379584,7.0,12.533958715783802,Outlet,South
51998.77217622466,2.0,39.74814177864483,Street,Center
56488.11059027295,4.0,5.98725607550126,Mall,North
485340.40236637334,9.0,42.94847331381367,Street,Center
55437.5431691897,7.0,28.638519678357333,Mall,North
92591.64228529374,4.0,,Outlet,Center
63393.6843923857,8.0,9.968053381817953,Street,Center
50142.09078605932,8.0,40.35621963801686,Outlet,North
30798.002539864145,4.0,13.425576989936989,Street,North
50495.12093953281,,22.443485466780217,Street,South
62977.909079874145,9.0,16.949395532838253,Street,Center
60819.49095409019,,20.47506562734928,Street,North
25463.143183468277,3.0,8.591112046899381,Mall,Center
35070.25550096682,9.0,6.897850966092313,Mall,South
70384.5529766987,4.0,,Street,South
42958.798940886656,8.0,38.29673762508508,Outlet,North
59758.390880783416,5.0,15.508891847581129,Outlet,North
35172.41510488501,4.0,32.318574609070176,Mall,North
48566.6582589725,4.0,27.20475049338109,Street,North
25644.192015987606,4.0,1.6186591698866553,Street,South
38588.20673066817,,29.43819242323328,Street,North
52895.849455651434,6.0,11.111401284902843,Outlet,South
74600.9302619216,4.0,5.929534537045508,Mall,South
78686.6940324044,4.0,18.546235877551236,Outlet,Center
24741.07990878086,10.0,33.835877442935555,Street,South
39450.58556703494,11.0,20.861967312517923,Street,Center
40762.831562408,5.0,10.206184858226832,Mall,South
29151.94795736206,2.0,31.29252389600091,Mall,South
45894.85069037091,5.0,13.089528178982876,Mall,North
36776.79893282775,3.0,2.2344237856029907,Mall,South
69645.42023123514,6.0,11.562746242381893,Mall,South
38981.225428080026,5.0,23.659204420780846,Outlet,Center
40577.65626409315,6.0,35.861094104333255,Outlet,North
26893.34722464995,4.0,,Street,Center
44220.780842534645,5.0,34.04996338444188,Mall,Center
25528.3944906078,8.0,24.54456279536741,Outlet,North
56369.12242159948,,1.4956309760284285,Outlet,Center
43270.65321295369,3.0,12.633588205989978,Outlet,North
80927.7161382646,3.0,29.491687525661973,Outlet,North
54884.4657889615,4.0,,Mall,Center
68909.07495758588,6.0,18.862423609141107,Street,South
72190.40159967126,5.0,14.656825077547953,Outlet,North
43261.20833419539,9.0,29.166708067442165,Street,South
63491.37700646654,11.0,3.084392930673502,Mall,North
45455.520044963116,6.0,12.483463267147677,Mall,South
74074.49355410432,,28.5316443544824,Outlet,North
25513.85854546605,0.0,13.763843059268702,Mall,South
48635.98287414161,7.0,23.827826911920297,Outlet,Center
91221.16608511188,,6.512262372554935,Mall,North
27877.097399132286,3.0,32.70239224399388,Street,Center
48083.29514042786,6.0,21.22350978628505,Street,North
31070.39800670952,3.0,9.170585544544457,Mall,Center
43029.76112678016,3.0,37.54679773498546,Mall,South
67458.38958591079,2.0,30.27789300845341,Outlet,Center
60714.59424497086,7.0,38.692087847308684,Street,Center
34770.318796314794,6.0,23.586863876581486,Outlet,North
33171.44562543892,7.0,26.874831075759058,Outlet,Center
47732.57043711589,8.0,31.95085086264634,Mall,Center
40501.73442432159,5.0,11.247288420138341,Mall,South
33829.640030458446,0.0,41.677822566822684,Outlet,South
16119.601383347705,8.0,38.979389373350855,Outlet,North
44379.9197847056,1.0,5.036797612628807,Street,Center
53201.399837821846,1.0,51.310321912154286,Mall,North
63270.121960073026,7.0,37.176990350795265,Street,North
42963.64015276532,3.0,4.1844675142418675,Outlet,South
76622.48572190454,6.0,13.251904210357868,Mall,Center
63230.926744288,,19.2264567532985,Mall,South
25218.454892404006,8.0,23.893291500689717,Mall,South
56726.264977436666,4.0,11.28087220926313,Mall,North
27445.279751389695,5.0,17.813262181332657,Outlet,Center
62303.971280641264,8.0,13.6320737038413,Outlet,South
37082.16791483227,3.0,32.28300997944441,Mall,Center
25129.35769560217,4.0,34.45358812087876,Outlet,North
58281.97374772028,10.0,20.638006783809267,Street,Center
52165.92275102539,5.0,17.968829280223776,Mall,Center
51543.468674869946,5.0,23.652814164838198,Mall,North
70575.98849822833,7.0,11.102233250171933,Mall,Center
6151.010242927907,1.0,52.828348628967426,Mall,Center
34175.99928592586,2.0,4.219338768625832,Outlet,North
33536.679451436605,4.0,11.683110059849,Outlet,South
46772.316377897776,5.0,35.83158438219567,Mall,South
72170.08440887928,3.0,36.457991806590776,Street,North
45886.54890028103,8.0,21.15819200431571,Outlet,South
43829.78932247303,2.0,15.232120996348698,Street,Center
30699.9668482105,8.0,12.45627464394267,Outlet,North
43307.939702661795,3.0,15.474380874998497,Street,North
38462.89158042761,6.0,16.364011180682322,Street,South
31944.77878968727,2.0,30.608745606275434,Outlet,South
37915.18292531409,5.0,9.005618939972413,Street,Center
61508.33512297335,5.0,7.965787958070339,Outlet,South
63923.25212905512,7.0,19.925102135441026,Mall,South
25910.220009018787,7.0,7.086595781410275,Outlet,North
48774.26221705536,3.0,9.834977475510872,Outlet,South
19905.287780306287,4.0,18.29314175402349,Street,South
61457.060127473866,4.0,33.38216568928771,Outlet,South
51887.4232163829,8.0,33.776990823493236,Mall,North
45595.1246629826,6.0,16.04883633902616,Mall,South
424221.8742607425,5.0,,Street,Center
76841.21058914019,6.0,9.045441448462697,Street,Center
62166.14469923451,10.0,14.969548415725932,Outlet,South
25203.240785071204,7.0,16.635999119282488,Mall,Center
57521.71238683043,6.0,36.74140235489105,Street,South
56042.96234251739,5.0,18.52168385226436,Mall,Center
69125.43335601849,4.0,6.450099628075219,Outlet,North
88202.1828220727,6.0,43.933645817008,Outlet,Center
56919.558559081604,5.0,27.98332305063062,Outlet,Center
39909.5134314424,7.0,0.2037372303595659,Mall,South
83861.27888913381,7.0,31.907000206797846,Street,Center
45545.29831446704,3.0,6.271861313631989,Mall,South
46315.35264395474,5.0,33.794958856092265,Mall,Center
78518.53267513357,3.0,43.84530627520794,Outlet,South
38337.329810414136,6.0,11.201748577156726,Outlet,North
482092.5748423011,4.0,21.620585676757706,Outlet,North
50829.49925135604,3.0,32.631162321654614,Outlet,North
62224.316996962385,5.0,16.027658753550472,Outlet,North
63259.455330671095,6.0,31.630341603242858,Mall,South
43784.73769747767,4.0,10.616167118247917,Mall,Center
48941.80037633136,7.0,23.287412296783163,Outlet,Center
54768.75610567424,4.0,26.022440506651982,Mall,South
31239.232647835775,4.0,16.3640626232605,Mall,Center
38494.54866364213,5.0,14.395998884728725,Street,Center
20739.262126887974,4.0,7.829310712256355,Street,North
34405.03672591927,6.0,27.376969306022414,Street,North
60701.95409501922,6.0,20.76218593676426,Street,South
65369.77575090292,6.0,15.736778204906665,Mall,Center
58189.73806863138,2.0,8.460426970884889,Outlet,North
67894.56262486152,2.0,24.158434060680648,Outlet,South
8963.16201515057,6.0,40.76496596636001,Street,Center
61502.59184417234,5.0,21.88374060865721,Street,South
46333.22140179614,6.0,35.04117026926201,Mall,North
32410.447848926502,6.0,20.843854764281538,Outlet,North
49181.365350030464,6.0,17.551526285891804,Street,Center
43267.6239827601,8.0,25.44747098796916,Mall,North
34607.54015226363,4.0,17.866709601055778,Mall,South
60491.72326454945,2.0,22.458029729349157,Outlet,South
42828.6221573207,4.0,24.152828552474304,Street,North
34754.202214920304,5.0,8.119380432647567,Mall,Center
21700.57848080105,6.0,13.808928154194952,Street,Center
75349.12200372017,6.0,7.567465374445832,Outlet,South
64083.78954261553,4.0,46.70062104856329,Street,Center
20962.597938539613,2.0,27.90592315912899,Mall,North
58979.049931211135,8.0,19.352516932464177,Street,North
61033.3260263322,7.0,26.18493187201038,Street,Center
53475.233476260095,8.0,13.529167478248539,Mall,North
54987.246539809516,5.0,13.706831653194088,Outlet,North
56666.64798438837,6.0,34.29872778543137,Street,South
41096.49956930823,4.0,30.743467268948343,Mall,South
46805.88170851888,9.0,24.880739592519316,Outlet,Center
32002.952396154302,3.0,36.442587599993466,Mall,Center
54291.99164913556,4.0,6.008440808732834,Outlet,Center
62791.71799319546,1.0,24.964090694275285,Street,North
35393.10619310678,3.0,19.871171802459536,Street,North
53816.00121241174,4.0,15.835641374677586,Mall,Center
51860.21925115855,3.0,26.979594048812928,Outlet,South
74191.26149735267,9.0,4.636238637665233,Street,Center
35966.073937044035,4.0,20.584961848176185,Mall,North
59908.26304910877,8.0,8.246765853000742,Outlet,Center
41817.600977190625,6.0,19.964873257617967,Outlet,South
52979.52688275169,2.0,44.19759330228194,Mall,North
63199.1849478168,10.0,,Mall,Center
35180.131136819575,5.0,29.538877554853293,Street,Center
46298.26479649874,5.0,50.23003391798606,Street,South
12607.229192802493,11.0,28.178248692988138,Street,North
48631.593779653595,4.0,5.0482681705595045,Mall,Center
56932.059452916284,5.0,36.89993175906254,Street,Center
78007.8951835643,7.0,6.521055772381963,Mall,North
51974.82001460163,4.0,3.1265892430780484,Street,Center
30480.76240840002,5.0,27.863799503838933,Outlet,South
50476.761741513335,7.0,18.412552284869776,Outlet,Center
40149.38266217643,6.0,10.903785133612432,Outlet,North
58914.09216212855,10.0,20.764220461535093,Mall,North
40287.36094794076,4.0,8.350764146794875,Mall,South
63616.404981952284,1.0,10.579755764330823,Street,Center
46296.22884253362,5.0,24.118284675697257,Street,South
52047.77326800272,6.0,2.2737239388912087,Street,South
62907.76318642004,,23.65099264970831,Outlet,North
50556.866248229504,7.0,51.69245934014294,Outlet,North
53488.5907180727,2.0,14.432738046603202,Mall,South
57201.846370138905,3.0,3.3234694715741178,Mall,South
50407.915731448185,2.0,11.879012602017514,Mall,South
69480.74955468286,4.0,11.481188905497518,Outlet,North
63184.78118713849,7.0,,Outlet,South
40389.622249826076,9.0,23.973959772784102,Mall,South
38956.813840052564,5.0,21.569425504702142,Outlet,North
39001.76255924451,0.0,12.175069020355531,Outlet,South
47259.50670332439,10.0,46.735729377660206,Mall,South
59566.7246332664,5.0,15.289427661839492,Outlet,South
41084.2339735008,5.0,39.05637403909161,Mall,North
43779.945507617456,4.0,52.15058153109246,Mall,Center
34985.761634399925,5.0,8.8934899056164,Mall,Center
60782.45805278842,,20.89173383456928,Street,Center
52278.0273613156,9.0,26.543264915696906,Outlet,Center
23412.362400405495,3.0,5.251747218012582,Outlet,North
2034.7270999613684,0.0,25.830696928257296,Mall,North
51277.64524865048,7.0,4.099621451193046,Mall,South
12652.387251623142,7.0,20.04589021167062,Outlet,Center
57618.832731251714,7.0,8.43315850772895,Mall,North
61919.843919826715,5.0,14.726018743003403,Mall,North
68858.47215281296,5.0,17.030277964909843,Outlet,North
72172.47570646327,4.0,40.951380500349885,Outlet,North
69635.30496539664,3.0,17.54678857065298,Mall,North
82864.30171147312,7.0,30.996755028520273,Street,Center
67579.19780658506,4.0,13.248920100395702,Street,Center
430290.7572322007,5.0,23.156789052665015,Street,North
54454.621295500256,3.0,20.020675378795627,Outlet,North
34312.07533612694,5.0,,Street,North
70212.75751575241,2.0,30.876578700167993,Street,Center
42682.02375319707,6.0,37.03158300146636,Outlet,Center
38206.34710730138,3.0,10.606768893983862,Mall,South
51291.98028823588,6.0,26.162670678690297,Street,North
42474.189081792996,4.0,39.28572834248092,Mall,South
66371.36936598782,2.0,15.41600209315021,Street,Center
10386.774082421136,8.0,13.136617728656441,Street,Center
39522.50921150857,5.0,41.74941925601733,Outlet,North
21199.426311523595,,13.594823951373309,Street,Center
50186.838462300184,,23.75832694957893,Outlet,North
50031.71574159,4.0,20.026994183777923,Street,Center
81054.4104973915,3.0,15.262263671843632,Street,South
24625.826766911905,3.0,31.36537171653746,Outlet,Center
41260.44960915746,5.0,33.37916922272697,Street,North
40159.191306001405,9.0,14.43623793518524,Street,North
27027.453992290957,,19.225414066647904,Street,Center
48746.441459155445,,20.14056311452333,Mall,South
41494.66874257717,3.0,,Outlet,North
36890.33275768963,4.0,38.960374314986616,Street,Center
43578.36224219604,4.0,2.8575887919659535,Street,South
48405.08628613609,9.0,40.72985034367895,Street,Center
39183.450507037654,6.0,35.45970331251001,Street,South
48886.020494480406,10.0,37.85430477204273,Mall,Center
71518.1457385887,6.0,7.709595815850706,Mall,South
27852.74983614764,5.0,20.176675658911876,Street,North
50638.268960906826,7.0,27.25953331452038,Street,South
56729.13226326372,6.0,12.145717626950269,Mall,Center
58435.848570635106,8.0,11.010656351527185,Outlet,North
37616.33164028069,7.0,,Mall,South
36069.13388824732,8.0,2.7905263448441042,Mall,South
68817.3355702945,3.0,26.33533183949054,Outlet,South
45683.73846554352,4.0,31.69640515179385,Outlet,North
68253.7976751945,5.0,9.10623388304659,Mall,North
38336.1997857896,6.0,17.265704839568873,Outlet,North
43207.30813827323,8.0,11.552387056713728,Street,Center
33832.30802509078,10.0,17.045196190786026,Outlet,South
63864.27785843803,,25.041584213134833,Street,South
49070.69990335613,5.0,13.244983251177924,Street,South
59903.64399849679,3.0,11.85615722328234,Outlet,North
39904.12073869223,3.0,15.852372254278322,Mall,South
13203.769186377896,2.0,12.923672444206682,Street,North
49732.547558807615,6.0,9.947250197910622,Outlet,Center
75595.41039121774,6.0,19.413622358374315,Street,Center
55258.324845633855,5.0,4.034369789753656,Outlet,South
80336.26450562727,7.0,36.463402313278365,Outlet,North
71120.31984544448,4.0,21.047330877917492,Outlet,North
46288.66487975408,6.0,13.440502680259764,Outlet,North
52300.78345573628,6.0,24.951466734196735,Street,Center
44270.47137098799,6.0,15.343261890795116,Mall,North
57768.01445033929,4.0,25.89371163711452,Outlet,South
40121.55511176483,8.0,4.234419737206405,Street,Center
26476.005872899656,4.0,12.547759996577213,Street,South
82951.7562304827,4.0,14.769030203723338,Mall,North
40764.42374126407,7.0,21.074714939843428,Outlet,Center
27027.88577476492,7.0,17.56103355396812,Street,South
49789.6227982788,6.0,14.444586305374848,Street,South
29291.709921336278,4.0,21.738308883941297,Street,Center
36656.32648735028,,,Outlet,North
37019.895908304316,4.0,12.291059639002507,Street,North
38587.42876589861,7.0,4.863245175191973,Street,South
51347.75688769433,4.0,22.31764364983603,Outlet,South
67954.62770176024,6.0,30.43128450221124,Street,Center
57546.79057865153,2.0,41.69238418869102,Outlet,South
40626.05226350832,5.0,10.951135737850592,Mall,North
46893.41887695647,6.0,17.760321604489537,Street,South
45721.42228473176,6.0,7.163352785765954,Mall,South
69904.61795303783,2.0,33.38135138092292,Street,South
60286.70007416934,2.0,30.387928137703945,Mall,South
62857.11572385363,5.0,19.48112449002574,Mall,North
33826.6634384027,7.0,49.00226687684705,Street,Center
49080.03731661047,1.0,36.51297660111912,Mall,South
48213.23791950732,6.0,27.675547403524746,Mall,South
78828.79609419046,4.0,,Street,North
54181.2751190379,10.0,11.513602823683332,Mall,North
67287.54811103673,7.0,16.134322460561826,Outlet,Center
57966.39383379045,6.0,5.597004739275906,Street,North
53160.571156687285,5.0,18.66973568129392,Street,Center
47945.808596381394,5.0,40.86662493642519,Outlet,North
61978.1367612283,3.0,18.788275708553677,Street,North
54098.61975307924,10.0,15.29658667513214,Outlet,North
42284.20867739008,3.0,21.06661075476421,Street,Center
55789.64803628069,5.0,21.163269730533653,Mall,North
67247.14016354657,5.0,2.8201054259144036,Street,South
60563.78995003269,5.0,24.374700077500925,Mall,South
39596.72071058341,9.0,11.37773973861579,Outlet,South
18187.619764759274,2.0,18.0072580339069,Street,South
52474.41297060279,6.0,27.90680214530548,Street,North
70210.39250007232,4.0,26.193070401300417,Outlet,South
67300.97500515889,5.0,28.717639393382132,Street,South
58037.92901960724,5.0,9.242646754447055,Street,Center
56082.78082227315,7.0,8.069100526024819,Street,South
39820.546710758004,8.0,5.7870007140200155,Street,South
25628.856764304142,5.0,17.531038402218236,Outlet,Center
43623.460508700235,4.0,5.724063224391649,Outlet,Center
20416.436231849282,5.0,9.7861556276489,Outlet,South
27669.8402888388,7.0,8.607016848758489,Outlet,North
52838.51158757363,5.0,14.442021001119413,Mall,South
35870.77077695147,,21.5069764999474,Mall,Center
48093.339991466775,4.0,28.37873641485488,Mall,North
57199.84073992736,6.0,8.616511935144375,Mall,Center
72273.70096456003,5.0,4.863559656971407,Street,South
73423.30243171583,2.0,9.549671673791318,Outlet,North
35309.05306034529,3.0,24.254012000412853,Street,North
57821.34671799445,6.0,32.79579300907119,Outlet,South
34879.04375371112,9.0,31.860003037369495,Street,North
47570.28643726304,,26.456397162915344,Outlet,North
65960.6406013478,3.0,21.556224817471435,Mall,North
50278.03533405775,3.0,38.03020856281514,Street,Center
67292.79881342202,4.0,31.29315105812761,Mall,North
74844.90077761267,5.0,33.638533270411706,Street,North
53209.45835147854,4.0,15.894566995534337,Mall,Center
30697.68909493483,9.0,28.174713105529197,Outlet,South
48386.01396236598,3.0,28.3635505033594,Outlet,Center
69987.23393265902,10.0,10.348407990921023,Street,North
48910.613803037704,5.0,37.8289869495546,Mall,South
64337.62626339298,8.0,11.666597365611961,Mall,North
45814.78423043234,3.0,17.061062321874573,Street,South
56181.57768187264,5.0,5.902995801017639,Street,Center
75142.12121238759,3.0,33.385255442889594,Mall,South
58897.985720341225,7.0,5.618388869308961,Mall,South
42828.58411907394,,17.9646079227632,Mall,South
49592.308439541084,4.0,42.47602231479946,Mall,Center
47667.84071718793,3.0,28.076687521391854,Mall,Center
59137.7958685435,3.0,2.983126373063068,Mall,South
65568.40390759805,5.0,31.95475944326323,Outlet,North
71190.59604411233,10.0,15.102892590150589,Mall,South
44689.52590441753,6.0,18.235952568681345,Mall,Center
411130.30846327695,7.0,30.923579496274694,Street,Center
49066.64532893912,6.0,10.665509367833884,Outlet,Center
37031.65868858388,3.0,22.17432653957296,Outlet,North
18242.808499434836,3.0,45.675422720215245,Street,Center
37606.14908005078,5.0,,Outlet,South
56486.89152136055,6.0,41.85482381624022,Street,North
44950.54444580956,5.0,66.5806402113398,Mall,South
68270.95704802343,8.0,31.85426683357741,Mall,North
79659.49574331881,3.0,8.364138341689257,Outlet,South
67038.13447256084,6.0,9.404501501715584,Outlet,North
50323.93912529167,5.0,35.748748767308754,Outlet,South
34606.13260954406,11.0,51.12484809718871,Mall,South
66358.23960744242,2.0,5.03473552051564,Mall,South
60066.08894485966,3.0,27.943729364200966,Mall,Center
48905.59474714296,7.0,14.613443109547939,Mall,North
23813.960595534267,6.0,32.80743479715074,Outlet,South
35599.96311761603,3.0,18.839534365325754,Street,North
20330.219538867685,4.0,22.33177440510153,Outlet,South
22956.598792239864,9.0,,Outlet,South
57053.71224005255,4.0,61.74828216914122,Outlet,Center
38992.14580552009,9.0,19.02895669961144,Mall,North
61398.48610140688,9.0,,Street,Center
58253.98001367413,3.0,6.9975718620159135,Mall,Center
60456.00838488109,5.0,10.53261597730773,Street,Center
46163.83788228256,7.0,31.27009373729337,Outlet,North
36189.75231730473,2.0,32.40263520659677,Outlet,Center
53917.70105090942,4.0,34.52474062500297,Outlet,North
36979.479784596275,5.0,23.09544307257391,Mall,South
41507.43190092841,5.0,9.597360752650959,Outlet,Center
39234.19323775406,2.0,16.76369311714448,Outlet,North
47413.452262580024,4.0,15.332268062082068,Street,Center
47780.77276492465,7.0,7.94214199602577,Mall,Center
90562.86046671263,3.0,39.99144165743883,Street,South
75706.56504934165,5.0,19.752701294483884,Outlet,North
38591.1329932711,3.0,17.275364568009167,Mall,South
47408.522413342274,2.0,14.407082126132009,Street,North
44579.71674199984,,11.316005175333009,Street,Center
48930.52622876332,8.0,10.400348064382579,Street,Center
67477.38323012245,7.0,11.124148847921681,Mall,South
63507.49241294783,8.0,17.59662008213555,Outlet,South
64179.25988659826,2.0,7.790716759903608,Outlet,Center
44178.301994470195,3.0,30.07572754514356,Street,North
25924.673269261573,7.0,56.734314477275646,Street,Center
23768.7388834405,,11.951198636659882,Outlet,Center
67903.27948387491,4.0,17.942519936343114,Mall,North
55860.3513494496,7.0,13.16870123187495,Street,South
64051.55705402747,4.0,42.14264134886604,Street,Center
58307.16111505727,,6.22733745294503,Street,North
26882.66945058431,5.0,11.862054915866786,Mall,Center
61604.09742637417,5.0,14.908452846568135,Mall,North
37871.9981925451,6.0,30.73661394038651,Street,Center
35950.17545659314,1.0,4.5988831320092185,Street,South
58704.60818819165,4.0,12.707733891992767,Street,North
78987.83825360012,6.0,25.254271168613617,Street,Center
41728.011897034405,4.0,12.543405229026291,Street,Center
47445.25426940398,6.0,10.106765269839565,Mall,Center
38212.44090019528,3.0,,Street,Center
61052.20723933645,9.0,24.566824766605393,Mall,Center
78705.62351422827,6.0,14.076776126172849,Outlet,South
40855.0918736711,1.0,3.64680650352038,Street,North
82690.31961492881,3.0,3.5867142672569408,Outlet,North
59705.955142640945,4.0,40.338035297074754,Mall,North
55038.755854618394,4.0,11.131972704039098,Mall,North
